symbol,timestamp,open,high,low,close,volume,trade_count,vwap
PEP,2025-07-28 04:00:00+00:00,142.7,143.09,141.48,141.54,289152.0,5018.0,141.940322
PEP,2025-07-29 04:00:00+00:00,141.46,143.98,141.125,143.94,239334.0,4549.0,143.200059
PEP,2025-07-30 04:00:00+00:00,143.735,144.38,142.29,142.91,273361.0,5105.0,143.299623
PEP,2025-07-31 04:00:00+00:00,141.045,141.525,137.77,137.92,383284.0,5757.0,139.388694
PEP,2025-08-01 04:00:00+00:00,139.45,139.76,138.32,139.27,187698.0,3584.0,139.136427
PEP,2025-08-04 04:00:00+00:00,138.855,140.305,138.765,139.57,287501.0,4260.0,139.646321
PEP,2025-08-05 04:00:00+00:00,139.595,140.32,139.3,139.455,185388.0,3507.0,139.6946
PEP,2025-08-06 04:00:00+00:00,139.845,141.575,139.43,140.805,243493.0,4079.0,140.935011
PEP,2025-08-07 04:00:00+00:00,141.085,144.31,140.57,143.97,303964.0,4850.0,142.894847
PEP,2025-08-08 04:00:00+00:00,144.15,145.365,143.835,145.24,193186.0,3297.0,144.849422
PEP,2025-08-11 04:00:00+00:00,145.32,145.54,143.77,144.94,176255.0,3006.0,144.616975
PEP,2025-08-12 04:00:00+00:00,145.18,147.005,144.76,146.9,283205.0,3862.0,146.302933
PEP,2025-08-13 04:00:00+00:00,146.885,149.51,146.885,149.36,212063.0,3152.0,148.737686
PEP,2025-08-14 04:00:00+00:00,149.035,149.5,148.05,148.62,240195.0,3435.0,148.82569
PEP,2025-08-15 04:00:00+00:00,149.39,151.06,148.5,150.41,335163.0,5250.0,150.279739
PEP,2025-08-18 04:00:00+00:00,150.55,150.55,148.92,149.505,325858.0,4439.0,149.590934
PEP,2025-08-19 04:00:00+00:00,150.22,152.32,150.06,152.19,200301.0,3522.0,151.60251
PEP,2025-08-20 04:00:00+00:00,153.21,154.61,148.72,150.775,318045.0,4288.0,151.553081
PEP,2025-08-21 04:00:00+00:00,150.245,150.245,148.61,148.99,252138.0,3537.0,149.194881
PEP,2025-08-22 04:00:00+00:00,149.65,151.13,149.09,149.65,253693.0,4160.0,149.875219
PEP,2025-08-25 04:00:00+00:00,148.425,148.735,147.66,148.225,252142.0,4248.0,148.136153
PEP,2025-08-26 04:00:00+00:00,147.5,148.24,145.88,147.01,266576.0,3837.0,146.715614
PEP,2025-08-27 04:00:00+00:00,146.83,147.79,146.35,147.63,217219.0,3164.0,147.148655
PEP,2025-08-28 04:00:00+00:00,147.845,147.845,146.25,146.99,195312.0,3152.0,147.037401
PEP,2025-08-29 04:00:00+00:00,147.1,149.22,146.92,148.69,208313.0,3352.0,148.623246
PEP,2025-09-02 04:00:00+00:00,157.44,157.67,150.22,150.27,933265.0,9721.0,153.533602
PEP,2025-09-03 04:00:00+00:00,149.845,150.29,147.21,148.66,391569.0,5327.0,148.425324
PEP,2025-09-04 04:00:00+00:00,149.2,149.2,146.47,146.84,232904.0,3659.0,147.097891
PEP,2025-09-05 04:00:00+00:00,145.775,147.88,145.315,146.375,260568.0,3811.0,146.618462
PEP,2025-09-08 04:00:00+00:00,145.71,145.71,140.35,141.71,479808.0,6540.0,142.237379
PEP,2025-09-09 04:00:00+00:00,141.235,143.6,141.235,143.12,245506.0,4342.0,143.021187
PEP,2025-09-10 04:00:00+00:00,142.21,143.08,141.45,142.665,141760.0,2395.0,142.445959
PEP,2025-09-11 04:00:00+00:00,143.0,144.73,142.545,144.22,194854.0,3120.0,144.270458
PEP,2025-09-12 04:00:00+00:00,144.055,144.13,142.92,143.56,113093.0,2279.0,143.456218
PEP,2025-09-15 04:00:00+00:00,143.4,143.41,140.545,140.63,306476.0,5021.0,141.363279
PEP,2025-09-16 04:00:00+00:00,140.875,141.285,139.91,139.99,275424.0,4130.0,140.658825
PEP,2025-09-17 04:00:00+00:00,140.38,142.025,140.36,141.16,379064.0,6152.0,141.138091
PEP,2025-09-18 04:00:00+00:00,140.905,141.57,140.53,140.715,111287.0,2457.0,141.077513
PEP,2025-09-19 04:00:00+00:00,141.315,142.055,140.48,141.74,142277.0,2734.0,141.385478
PEP,2025-09-22 04:00:00+00:00,141.08,141.51,140.05,141.015,160285.0,2969.0,141.012132
PEP,2025-09-23 04:00:00+00:00,141.12,142.22,139.975,141.835,232487.0,4022.0,141.131194
PEP,2025-09-24 04:00:00+00:00,141.71,142.32,141.025,142.175,250841.0,3872.0,141.83435
PEP,2025-09-25 04:00:00+00:00,143.025,143.335,139.865,139.95,174479.0,3438.0,140.559086
PEP,2025-09-26 04:00:00+00:00,140.1,140.96,139.93,140.42,155240.0,2734.0,140.316331
PEP,2025-09-29 04:00:00+00:00,140.365,140.635,139.13,140.14,277742.0,4379.0,139.999059
PEP,2025-09-30 04:00:00+00:00,140.25,141.025,139.84,140.44,218554.0,3729.0,140.454197
PEP,2025-10-01 04:00:00+00:00,140.925,143.28,140.51,143.2,164714.0,2754.0,141.944637
PEP,2025-10-02 04:00:00+00:00,141.89,143.15,141.37,142.35,180326.0,3344.0,141.981089
PEP,2025-10-03 04:00:00+00:00,142.21,143.36,141.87,141.97,269341.0,3839.0,142.708593
PEP,2025-10-06 04:00:00+00:00,141.57,141.58,138.9,139.72,329269.0,5028.0,140.237594
PEP,2025-10-07 04:00:00+00:00,140.09,141.82,139.7,140.82,275077.0,4178.0,140.769185
PEP,2025-10-08 04:00:00+00:00,140.775,140.915,138.7,138.73,251352.0,3811.0,139.274055
PEP,2025-10-09 04:00:00+00:00,140.54,144.74,138.68,144.7,398688.0,6437.0,142.376706
PEP,2025-10-10 04:00:00+00:00,145.66,150.76,145.045,150.12,599030.0,7958.0,149.481246
PEP,2025-10-13 04:00:00+00:00,148.45,149.915,147.355,148.87,163278.0,3370.0,148.369879
PEP,2025-10-14 04:00:00+00:00,148.83,151.615,148.77,151.59,348317.0,5068.0,150.479835
PEP,2025-10-15 04:00:00+00:00,151.42,152.33,149.195,151.15,228957.0,3973.0,150.572446
PEP,2025-10-16 04:00:00+00:00,152.555,154.36,152.345,152.67,514807.0,7471.0,153.182699
PEP,2025-10-17 04:00:00+00:00,153.73,153.89,151.775,153.7,217245.0,3627.0,153.351517
PEP,2025-10-20 04:00:00+00:00,153.995,154.06,152.75,153.67,102103.0,2129.0,153.50935
PEP,2025-10-21 04:00:00+00:00,154.645,155.13,152.855,153.18,232173.0,3984.0,153.50066
PEP,2025-10-22 04:00:00+00:00,153.09,155.1,152.735,153.06,150149.0,2714.0,153.916776
PEP,2025-10-23 04:00:00+00:00,152.965,153.285,151.05,151.49,126272.0,2825.0,151.674578
PEP,2025-10-24 04:00:00+00:00,151.89,152.415,151.28,151.56,112408.0,2674.0,151.838447
PEP,2025-10-27 04:00:00+00:00,151.02,152.87,151.02,152.64,141527.0,3007.0,152.255325
PEP,2025-10-28 04:00:00+00:00,151.62,153.17,149.95,150.11,158603.0,3409.0,151.316934
PEP,2025-10-29 04:00:00+00:00,148.485,148.485,145.745,146.19,253424.0,4435.0,146.533384
PEP,2025-10-30 04:00:00+00:00,146.46,148.045,146.46,147.57,157807.0,3502.0,147.534747
PEP,2025-10-31 04:00:00+00:00,146.235,146.92,145.345,146.1,164998.0,2941.0,146.270289
PEP,2025-11-03 05:00:00+00:00,145.64,145.86,143.28,143.6,201510.0,4021.0,143.934248
PEP,2025-11-04 05:00:00+00:00,144.465,144.88,142.08,142.9,185603.0,4119.0,143.024606
PEP,2025-11-05 05:00:00+00:00,142.75,143.22,141.6,142.83,210653.0,4440.0,142.351574
PEP,2025-11-06 05:00:00+00:00,142.41,143.19,141.32,141.6,224688.0,4547.0,141.923519
PEP,2025-11-07 05:00:00+00:00,143.24,144.015,141.735,142.97,212353.0,4185.0,142.841497
PEP,2025-11-10 05:00:00+00:00,142.49,143.02,141.32,142.59,258957.0,4710.0,142.21008
PEP,2025-11-11 05:00:00+00:00,143.345,145.735,142.74,145.05,214852.0,3617.0,144.878873
PEP,2025-11-12 05:00:00+00:00,144.98,145.48,144.1,144.37,161109.0,2774.0,144.786854
PEP,2025-11-13 05:00:00+00:00,144.04,146.38,143.8,145.01,216953.0,3983.0,145.380901
PEP,2025-11-14 05:00:00+00:00,146.43,146.83,143.94,145.82,177662.0,3561.0,145.577888
PEP,2025-11-17 05:00:00+00:00,145.85,148.075,145.29,147.79,271048.0,4312.0,147.487854
PEP,2025-11-18 05:00:00+00:00,148.3,149.755,147.45,148.78,221552.0,4182.0,148.964971
PEP,2025-11-19 05:00:00+00:00,148.265,148.7,146.79,147.08,156296.0,3731.0,147.644488
PEP,2025-11-20 05:00:00+00:00,146.37,146.98,144.93,146.11,217268.0,4180.0,145.935707
PEP,2025-11-21 05:00:00+00:00,146.575,148.93,145.98,146.285,189889.0,4444.0,147.103189
PEP,2025-11-24 05:00:00+00:00,145.815,146.32,144.8,145.51,176391.0,3306.0,145.758725
PEP,2025-11-25 05:00:00+00:00,145.95,147.12,145.72,146.11,130858.0,2911.0,146.209547
PEP,2025-11-26 05:00:00+00:00,146.495,148.42,146.38,147.975,128270.0,2799.0,147.839443
PEP,2025-11-28 05:00:00+00:00,147.31,148.77,147.31,148.7,55397.0,1469.0,148.26628
PEP,2025-12-01 05:00:00+00:00,148.66,149.82,148.575,149.55,198098.0,3255.0,149.483529
PEP,2025-12-02 05:00:00+00:00,149.21,149.5,146.53,148.63,160236.0,3417.0,147.946016
PEP,2025-12-03 05:00:00+00:00,148.645,150.63,147.955,148.07,141133.0,3297.0,148.83607
PEP,2025-12-04 05:00:00+00:00,147.885,148.14,146.15,146.91,231336.0,4455.0,146.920771
PEP,2025-12-05 05:00:00+00:00,145.42,145.765,144.525,145.04,211809.0,3660.0,145.12829
PEP,2025-12-08 05:00:00+00:00,144.96,146.51,144.3,145.63,250293.0,4077.0,145.713721
PEP,2025-12-09 05:00:00+00:00,146.39,147.465,143.975,144.625,328723.0,5588.0,144.850334
PEP,2025-12-10 05:00:00+00:00,147.365,149.72,147.09,149.69,519401.0,6379.0,148.486156
PEP,2025-12-11 05:00:00+00:00,150.15,150.89,148.135,149.05,236327.0,4247.0,149.299086
PEP,2025-12-12 05:00:00+00:00,149.55,150.67,148.765,150.65,277492.0,4406.0,149.745262
PEP,2025-12-15 05:00:00+00:00,151.01,151.45,150.295,151.25,210779.0,3965.0,150.873298
PEP,2025-12-16 05:00:00+00:00,151.96,152.22,150.0,150.365,248599.0,3998.0,150.695603
PEP,2025-12-17 05:00:00+00:00,150.485,151.16,149.53,150.095,151848.0,4259.0,150.163502
PEP,2025-12-18 05:00:00+00:00,149.83,150.24,149.26,149.37,168312.0,2731.0,149.747069
PEP,2025-12-19 05:00:00+00:00,149.16,149.73,147.915,148.15,130546.0,2776.0,148.760755
PEP,2025-12-22 05:00:00+00:00,147.525,148.935,146.435,147.06,184380.0,3491.0,147.331116
PEP,2025-12-23 05:00:00+00:00,147.01,147.01,143.565,143.68,233277.0,4485.0,144.217962
PEP,2025-12-24 05:00:00+00:00,143.72,143.94,142.99,143.76,96196.0,1941.0,143.440944
PEP,2025-12-26 05:00:00+00:00,143.48,143.92,143.13,143.72,84420.0,2180.0,143.527648
PEP,2025-12-29 05:00:00+00:00,143.74,145.01,143.645,144.225,106764.0,1966.0,144.40228
PEP,2025-12-30 05:00:00+00:00,144.17,145.225,143.95,144.15,97047.0,2223.0,144.238569
PEP,2025-12-31 05:00:00+00:00,143.77,144.03,143.24,143.53,98154.0,2379.0,143.644113
PEP,2026-01-02 05:00:00+00:00,143.01,143.38,142.14,142.195,151794.0,3090.0,142.606777
PEP,2026-01-05 05:00:00+00:00,141.71,141.71,139.46,139.91,229291.0,4641.0,140.185631
PEP,2026-01-06 05:00:00+00:00,139.63,140.04,138.6,138.95,190075.0,3633.0,139.235806
PEP,2026-01-07 05:00:00+00:00,139.215,139.795,136.955,137.01,255839.0,4351.0,137.647491
PEP,2026-01-08 05:00:00+00:00,136.5,139.445,136.11,139.39,301565.0,5020.0,138.78028
PEP,2026-01-09 05:00:00+00:00,139.455,140.77,138.78,139.87,186756.0,3748.0,139.824447
PEP,2026-01-12 05:00:00+00:00,139.855,141.49,138.77,141.345,207562.0,3391.0,140.303769
PEP,2026-01-13 05:00:00+00:00,141.25,143.59,141.16,143.495,250322.0,4807.0,142.726255
PEP,2026-01-14 05:00:00+00:00,143.37,146.22,143.315,145.94,223640.0,3668.0,145.555543
PEP,2026-01-15 05:00:00+00:00,146.115,146.97,145.62,146.55,150473.0,2566.0,146.348568
PEP,2026-01-16 05:00:00+00:00,146.97,147.51,145.52,146.3,173656.0,3027.0,146.251481
PEP,2026-01-20 05:00:00+00:00,146.01,147.64,144.47,147.64,472865.0,5842.0,146.158286
PEP,2026-01-21 05:00:00+00:00,147.02,147.91,144.94,146.715,209816.0,3992.0,146.318909
PEP,2026-01-22 05:00:00+00:00,146.68,147.075,144.19,144.38,206854.0,4203.0,145.51619
PEP,2026-01-23 05:00:00+00:00,143.91,144.79,143.245,144.57,206646.0,5127.0,144.064677
PEP,2026-01-26 05:00:00+00:00,144.575,145.905,144.15,145.83,228318.0,3555.0,145.202249
PEP,2026-01-27 05:00:00+00:00,145.77,148.815,145.41,148.8,365690.0,5888.0,147.656369
PEP,2026-01-28 05:00:00+00:00,148.42,150.01,147.79,148.5,213521.0,3656.0,148.678238
PEP,2026-01-29 05:00:00+00:00,148.86,150.825,148.57,148.67,307893.0,5305.0,149.620168
PEP,2026-01-30 05:00:00+00:00,149.01,153.865,148.67,153.64,338542.0,5172.0,151.574793
PEP,2026-02-02 05:00:00+00:00,154.15,156.61,153.19,155.17,431437.0,7506.0,155.294746
PEP,2026-02-03 05:00:00+00:00,156.83,163.425,155.96,162.905,657452.0,8408.0,161.213547
PEP,2026-02-04 05:00:00+00:00,164.73,167.91,164.25,166.24,498015.0,6808.0,166.391603
PEP,2026-02-05 05:00:00+00:00,167.0,167.995,165.325,167.49,397245.0,5984.0,166.883347
PEP,2026-02-06 05:00:00+00:00,167.34,170.745,167.34,170.46,422720.0,5862.0,169.173492
PEP,2026-02-09 05:00:00+00:00,169.59,169.665,164.99,166.455,381450.0,5683.0,166.885095
PEP,2026-02-10 05:00:00+00:00,165.83,167.33,164.02,167.005,205735.0,3997.0,166.564123
PEP,2026-02-11 05:00:00+00:00,167.58,170.24,166.02,169.16,293552.0,5203.0,168.720637
PEP,2026-02-12 05:00:00+00:00,169.755,171.46,167.1,167.22,352602.0,5976.0,169.30836
PEP,2026-02-13 05:00:00+00:00,167.3,167.86,165.025,165.935,305754.0,5643.0,166.346437
PEP,2026-02-17 05:00:00+00:00,166.25,167.4,160.825,161.905,285565.0,5008.0,161.983362
PEP,2026-02-18 05:00:00+00:00,161.755,164.5,160.64,164.35,338882.0,5351.0,163.514831
PEP,2026-02-19 05:00:00+00:00,164.305,164.98,163.15,164.555,135231.0,3443.0,164.071155
PEP,2026-02-20 05:00:00+00:00,164.65,164.93,163.25,164.92,154049.0,3348.0,164.477993
PEP,2026-02-23 05:00:00+00:00,164.305,168.76,164.305,168.32,203594.0,3484.0,167.420053
PEP,2026-02-24 05:00:00+00:00,168.365,169.62,167.85,169.47,166651.0,3321.0,168.749091
PEP,2026-02-25 05:00:00+00:00,168.91,169.44,166.0,169.18,196385.0,4003.0,168.338702
PEP,2026-02-26 05:00:00+00:00,169.57,170.01,167.17,167.505,151983.0,3102.0,168.100977
PEP,2026-02-27 05:00:00+00:00,168.38,170.27,167.88,169.76,171524.0,3428.0,169.191613
PEP,2026-03-02 05:00:00+00:00,169.08,169.47,167.17,167.215,173386.0,3538.0,168.097366
PEP,2026-03-03 05:00:00+00:00,166.35,167.11,163.72,164.83,228997.0,4359.0,165.178402
PEP,2026-03-04 05:00:00+00:00,165.71,165.71,163.445,163.89,135822.0,2834.0,164.248338
PEP,2026-03-05 05:00:00+00:00,162.395,163.375,160.185,160.71,181810.0,3430.0,161.683675
PEP,2026-03-06 05:00:00+00:00,158.39,159.52,156.085,159.46,183594.0,3891.0,157.456611
PEP,2026-03-09 04:00:00+00:00,159.2,162.415,158.17,161.52,176537.0,3571.0,160.680252
PEP,2026-03-10 04:00:00+00:00,160.7,162.82,159.59,160.75,240911.0,4018.0,161.928253
PEP,2026-03-11 04:00:00+00:00,160.535,160.84,157.89,160.11,201934.0,4000.0,159.619686
PEP,2026-03-12 04:00:00+00:00,159.185,161.54,158.75,158.88,214811.0,3944.0,159.987054
PEP,2026-03-13 04:00:00+00:00,159.91,161.44,159.255,159.89,130948.0,2536.0,160.200962
PEP,2026-03-16 04:00:00+00:00,161.135,161.545,157.57,157.685,202100.0,3834.0,158.657346
PEP,2026-03-17 04:00:00+00:00,158.87,159.05,156.38,156.5,184617.0,4027.0,157.230647
PEP,2026-03-18 04:00:00+00:00,155.305,156.12,153.31,153.515,237905.0,4171.0,154.6862
PEP,2026-03-19 04:00:00+00:00,153.68,154.6,152.68,152.72,229318.0,3774.0,153.564788
PEP,2026-03-20 04:00:00+00:00,152.95,153.37,149.52,150.06,280832.0,4834.0,151.518966
COST,2025-03-24 04:00:00+00:00,922.155,927.88,921.82,925.67,50838.0,2259.0,924.247161
COST,2025-03-25 04:00:00+00:00,926.48,931.525,922.75,930.145,52140.0,2088.0,926.817139
COST,2025-03-26 04:00:00+00:00,936.3,938.8,923.99,929.76,43784.0,2086.0,931.255473
COST,2025-03-27 04:00:00+00:00,929.56,942.355,928.47,938.76,50716.0,2242.0,938.62742
COST,2025-03-28 04:00:00+00:00,937.5,938.145,926.87,929.7,65532.0,2422.0,931.626592
COST,2025-03-31 04:00:00+00:00,923.43,948.25,922.75,947.22,75999.0,2958.0,937.052398
COST,2025-04-01 04:00:00+00:00,942.0,956.545,939.16,954.04,66018.0,3095.0,952.184151
COST,2025-04-02 04:00:00+00:00,951.1,970.58,951.1,964.76,63953.0,2759.0,962.427564
COST,2025-04-03 04:00:00+00:00,935.815,981.28,935.815,966.6,82448.0,3497.0,968.474609
COST,2025-04-04 04:00:00+00:00,953.43,964.07,914.14,917.03,172045.0,5231.0,937.819959
COST,2025-04-07 04:00:00+00:00,886.975,937.045,873.73,908.0,150309.0,4278.0,904.900709
COST,2025-04-08 04:00:00+00:00,932.05,942.66,899.82,908.91,118706.0,3681.0,921.710794
COST,2025-04-09 04:00:00+00:00,899.99,967.42,898.005,965.98,165010.0,4564.0,939.349448
COST,2025-04-10 04:00:00+00:00,968.09,993.31,945.76,964.29,131117.0,4287.0,967.683563
COST,2025-04-11 04:00:00+00:00,960.45,970.0,946.48,962.7,79408.0,3153.0,958.959486
COST,2025-04-14 04:00:00+00:00,968.56,986.185,966.23,980.18,82495.0,3188.0,979.260552
COST,2025-04-15 04:00:00+00:00,985.05,992.745,974.9,976.55,45126.0,1975.0,980.256613
COST,2025-04-16 04:00:00+00:00,974.395,977.51,959.705,968.39,57374.0,2312.0,967.648702
COST,2025-04-17 04:00:00+00:00,976.515,999.52,976.11,994.5,60244.0,2552.0,993.34465
COST,2025-04-21 04:00:00+00:00,994.465,995.47,943.755,957.64,77630.0,2749.0,959.147761
COST,2025-04-22 04:00:00+00:00,969.0,986.205,968.46,978.73,46262.0,2124.0,979.694638
COST,2025-04-23 04:00:00+00:00,993.5,993.5,969.28,975.07,51397.0,2477.0,980.340869
COST,2025-04-24 04:00:00+00:00,967.76,977.03,962.0,975.07,57817.0,2789.0,971.872363
COST,2025-04-25 04:00:00+00:00,973.6,977.95,963.48,977.165,37952.0,1930.0,971.363539
COST,2025-04-28 04:00:00+00:00,978.935,982.52,969.63,978.29,38201.0,2150.0,977.482119
COST,2025-04-29 04:00:00+00:00,977.325,993.04,976.615,991.01,49210.0,2154.0,986.904976
COST,2025-04-30 04:00:00+00:00,986.17,996.12,977.0,994.1,47738.0,2297.0,988.648832
COST,2025-05-01 04:00:00+00:00,987.69,1006.05,987.69,998.48,49176.0,2203.0,998.540742
COST,2025-05-02 04:00:00+00:00,1012.73,1015.51,1005.05,1007.71,48141.0,2344.0,1010.242072
COST,2025-05-05 04:00:00+00:00,1007.505,1016.93,1005.92,1015.015,35748.0,1932.0,1012.118912
COST,2025-05-06 04:00:00+00:00,1008.5,1014.8,1005.715,1010.805,34528.0,1912.0,1011.154957
COST,2025-05-07 04:00:00+00:00,1011.03,1013.5,1002.0,1007.1,41913.0,2022.0,1008.325459
COST,2025-05-08 04:00:00+00:00,1012.665,1015.21,992.49,1007.73,57263.0,2645.0,1006.731603
COST,2025-05-09 04:00:00+00:00,1000.54,1010.62,998.48,1008.525,29389.0,1695.0,1005.216034
COST,2025-05-12 04:00:00+00:00,1009.27,1016.78,994.225,1016.53,49612.0,2349.0,1009.026493
